time;PV3;WP7;WP10;mv_rural_qload;mv_rural_pload;HS4_pload;HS4_qload;HS5_pload;HS5_qload
05.07.2016 17:45;0.10413;0.702011;0.862051;-0.031346;0.151369;0.473394;0.155597;0.790242;0.25974
05.07.2016 18:00;0.0936896;0.710899;0.845012;-0.040836;0.143602;0.480284;0.157862;0.777493;0.25555
05.07.2016 18:15;0.0702672;0.709917;0.815006;-0.037349;0.14845;0.476207;0.156522;0.771558;0.253599
05.07.2016 18:30;0.0468448;0.708935;0.784999;-0.043177;0.14194;0.472131;0.155182;0.765623;0.251648
05.07.2016 18:45;0.0234224;0.707954;0.754993;-0.055723;0.135108;0.468054;0.153842;0.759688;0.249697
05.07.2016 19:00;0;0.706972;0.724987;-0.055096;0.127326;0.463977;0.152502;0.753752;0.247746
05.07.2016 19:15;0;0.676567;0.723141;-0.061592;0.125918;0.453197;0.148959;0.748354;0.245972
05.07.2016 19:30;0;0.646162;0.721294;-0.065121;0.129179;0.442417;0.145415;0.742955;0.244197
05.07.2016 19:45;0;0.615758;0.719447;-0.072255;0.145954;0.431636;0.141872;0.737556;0.242423
05.07.2016 20:00;0;0.585353;0.7176;-0.021573;0.164999;0.420856;0.138329;0.732157;0.240649
05.07.2016 20:15;0;0.60441;0.696538;-0.06498;0.149133;0.414299;0.136173;0.725717;0.238532
05.07.2016 20:30;0;0.623466;0.675475;-0.058827;0.144053;0.407742;0.134018;0.719278;0.236415
05.07.2016 20:45;0;0.642522;0.654413;-0.060753;0.149885;0.401185;0.131863;0.712838;0.234298
05.07.2016 21:00;0;0.661579;0.63335;-0.040703;0.137529;0.394628;0.129708;0.706398;0.232182
05.07.2016 21:15;0;0.684021;0.628809;-0.044483;0.139655;0.386726;0.127111;0.699918;0.230052
05.07.2016 21:30;0;0.706464;0.624268;-0.070972;0.12925;0.378825;0.124514;0.693439;0.227922
05.07.2016 21:45;0;0.728907;0.619727;-0.071972;0.121452;0.370924;0.121917;0.68696;0.225793
05.07.2016 22:00;0;0.751349;0.615185;-0.037145;0.11612;0.363023;0.11932;0.680481;0.223663
05.07.2016 22:15;0;0.719181;0.616018;-0.081087;0.109238;0.35272;0.115934;0.669722;0.220127
05.07.2016 22:30;0;0.687014;0.61685;-0.066583;0.111612;0.342418;0.112547;0.658963;0.216591
05.07.2016 22:45;0;0.654846;0.617682;-0.066538;0.111806;0.332115;0.109161;0.648205;0.213055
05.07.2016 23:00;0;0.622678;0.618514;-0.088227;0.109488;0.321813;0.105775;0.637446;0.209518
05.07.2016 23:15;0;0.648418;0.58284;-0.08427;0.118135;0.314024;0.103215;0.627501;0.20625
05.07.2016 23:30;0;0.674158;0.547166;-0.081529;0.10572;0.306234;0.100654;0.617557;0.202981
05.07.2016 23:45;0;0.699898;0.511492;-0.071851;0.096902;0.298445;0.098094;0.607613;0.199713
06.07.2016 00:00;0;0.725638;0.475818;-0.081424;0.096255;0.290655;0.095534;0.597669;0.196444
06.07.2016 00:15;0;0.690614;0.542933;-0.085032;0.091992;0.287473;0.094488;0.591828;0.194524
06.07.2016 00:30;0;0.65559;0.610047;-0.094669;0.083058;0.28429;0.093442;0.585987;0.192604
06.07.2016 00:45;0;0.620566;0.677162;-0.090373;0.081098;0.281108;0.092396;0.580146;0.190685
06.07.2016 01:00;0;0.585542;0.744276;-0.101759;0.072766;0.277925;0.09135;0.574305;0.188765
06.07.2016 01:15;0;0.570918;0.750998;-0.097663;0.07584;0.27612;0.090756;0.57125;0.187761
06.07.2016 01:30;0;0.556293;0.75772;-0.093247;0.073821;0.274314;0.090163;0.568196;0.186757
06.07.2016 01:45;0;0.541668;0.764442;-0.097514;0.07009;0.272509;0.089569;0.565141;0.185753
06.07.2016 02:00;0;0.527043;0.771163;-0.106903;0.0626;0.270703;0.088976;0.562087;0.184749
06.07.2016 02:15;0;0.516349;0.710619;-0.105723;0.065341;0.270412;0.08888;0.562696;0.184949
06.07.2016 02:30;0;0.505654;0.650074;-0.105008;0.067392;0.270122;0.088785;0.563305;0.185149
06.07.2016 02:45;0;0.49496;0.58953;-0.115202;0.064588;0.269831;0.088689;0.563914;0.18535
06.07.2016 03:00;0;0.484265;0.528985;-0.106734;0.064616;0.26954;0.088594;0.564523;0.18555
06.07.2016 03:15;0;0.475747;0.539846;-0.108995;0.068911;0.271725;0.089312;0.568616;0.186895
06.07.2016 03:30;0;0.467229;0.550707;-0.100865;0.069343;0.273911;0.09003;0.572708;0.18824
06.07.2016 03:45;0;0.458711;0.561567;-0.109233;0.064481;0.276096;0.090748;0.5768;0.189585
06.07.2016 04:00;0;0.450193;0.572428;-0.103203;0.065495;0.278281;0.091467;0.580893;0.19093
06.07.2016 04:15;0;0.463913;0.552568;-0.107312;0.065142;0.285039;0.093688;0.58721;0.193007
06.07.2016 04:30;0;0.477632;0.532708;-0.098919;0.064694;0.291796;0.095909;0.593528;0.195083
06.07.2016 04:45;0;0.491352;0.512849;-0.099222;0.067919;0.298554;0.09813;0.599845;0.19716
06.07.2016 05:00;0;0.505072;0.492989;-0.107129;0.066926;0.305311;0.100351;0.606163;0.199236
06.07.2016 05:15;0;0.473572;0.450547;-0.118547;0.064159;0.324015;0.106499;0.627738;0.206327
06.07.2016 05:30;0;0.442072;0.408105;-0.094672;0.07037;0.342719;0.112646;0.649312;0.213419
06.07.2016 05:45;0;0.410572;0.365664;-0.104377;0.067656;0.361423;0.118794;0.670887;0.22051
06.07.2016 06:00;0;0.379072;0.323222;-0.106777;0.076213;0.380126;0.124941;0.692461;0.227601
06.07.2016 06:15;0.0153987;0.383518;0.335694;-0.090716;0.090833;0.400433;0.131616;0.714901;0.234977
06.07.2016 06:30;0.0307974;0.387964;0.348167;-0.090318;0.092739;0.42074;0.138291;0.737341;0.242352
06.07.2016 06:45;0.0461961;0.39241;0.360639;-0.085977;0.1002;0.441047;0.144965;0.759781;0.249728
06.07.2016 07:00;0.0615948;0.396856;0.373111;-0.084957;0.107178;0.461354;0.15164;0.78222;0.257103
06.07.2016 07:15;0.0749812;0.405179;0.418836;-0.069563;0.116337;0.469078;0.154178;0.798051;0.262307
06.07.2016 07:30;0.0883676;0.413501;0.464561;-0.072176;0.1176;0.476802;0.156717;0.813882;0.26751
06.07.2016 07:45;0.101754;0.421824;0.510286;-0.069836;0.13409;0.484526;0.159256;0.829712;0.272713
06.07.2016 08:00;0.11514;0.430147;0.556011;-0.055711;0.154601;0.49225;0.161795;0.845543;0.277916
06.07.2016 08:15;0.131334;0.438151;0.528228;-0.038912;0.149843;0.485968;0.15973;0.851041;0.279724
06.07.2016 08:30;0.147527;0.446155;0.500444;-0.039573;0.154626;0.479685;0.157665;0.85654;0.281531
06.07.2016 08:45;0.16372;0.454159;0.47266;-0.056815;0.149461;0.473402;0.1556;0.862039;0.283338
06.07.2016 09:00;0.179914;0.462163;0.444877;-0.065414;0.139052;0.46712;0.153535;0.867538;0.285146
06.07.2016 09:15;0.225149;0.481119;0.474618;-0.056018;0.149749;0.468401;0.153956;0.873198;0.287006
06.07.2016 09:30;0.270385;0.500076;0.504359;-0.045662;0.15773;0.469683;0.154377;0.878859;0.288867
06.07.2016 09:45;0.315621;0.519032;0.5341;-0.030871;0.151456;0.470965;0.154799;0.884519;0.290727
06.07.2016 10:00;0.360857;0.537989;0.563841;-0.029674;0.153869;0.472246;0.15522;0.890179;0.292588
06.07.2016 10:15;0.372438;0.534436;0.551138;-0.012977;0.172081;0.47583;0.156398;0.893254;0.293598
06.07.2016 10:30;0.384019;0.530884;0.538436;-0.006724;0.192799;0.479414;0.157576;0.896329;0.294609
06.07.2016 10:45;0.395599;0.527331;0.525733;-0.008782;0.195503;0.482998;0.158754;0.899404;0.29562
06.07.2016 11:00;0.40718;0.523779;0.51303;0.002349;0.189199;0.486582;0.159932;0.902479;0.29663
06.07.2016 11:15;0.406339;0.504132;0.50353;-0.005056;0.182565;0.47985;0.157719;0.896681;0.294725
06.07.2016 11:30;0.405499;0.484485;0.49403;-0.020059;0.175719;0.473118;0.155506;0.890884;0.292819
06.07.2016 11:45;0.404658;0.464838;0.484529;-0.019866;0.170112;0.466386;0.153294;0.885087;0.290914
06.07.2016 12:00;0.403818;0.445191;0.475029;-0.012287;0.163512;0.459654;0.151081;0.87929;0.289009
06.07.2016 12:15;0.362685;0.43833;0.462121;-0.027727;0.149822;0.455212;0.149621;0.875878;0.287887
06.07.2016 12:30;0.321551;0.43147;0.449212;0.006613;0.151837;0.450771;0.148161;0.872466;0.286766
06.07.2016 12:45;0.280418;0.42461;0.436304;0.02332;0.16855;0.446329;0.146701;0.869054;0.285644
06.07.2016 13:00;0.239285;0.41775;0.423396;0.101969;0.200662;0.441888;0.145241;0.865642;0.284523
06.07.2016 13:15;0.243115;0.415346;0.419915;0.066431;0.182582;0.43981;0.144558;0.864616;0.284186
06.07.2016 13:30;0.246946;0.412942;0.416433;0.093048;0.178149;0.437732;0.143876;0.863591;0.283849
06.07.2016 13:45;0.250777;0.410539;0.412952;0.102535;0.177357;0.435654;0.143193;0.862565;0.283511
06.07.2016 14:00;0.254607;0.408135;0.409471;0.10397;0.178261;0.433576;0.14251;0.861539;0.283174
06.07.2016 14:15;0.256971;0.391511;0.412722;0.091632;0.191278;0.43194;0.141972;0.859421;0.282478
06.07.2016 14:30;0.259334;0.374888;0.415973;0.084919;0.199845;0.430303;0.141434;0.857302;0.281782
06.07.2016 14:45;0.261698;0.358264;0.419224;0.067905;0.183879;0.428666;0.140896;0.855184;0.281085
06.07.2016 15:00;0.264061;0.341641;0.422475;0.062869;0.175347;0.42703;0.140358;0.853065;0.280389
06.07.2016 15:15;0.267153;0.32214;0.392304;0.062694;0.161219;0.426017;0.140025;0.847608;0.278595
06.07.2016 15:30;0.270245;0.302639;0.362132;0.035332;0.157098;0.425004;0.139692;0.842151;0.276802
06.07.2016 15:45;0.273336;0.283139;0.331961;0.001433;0.156124;0.423991;0.139359;0.836694;0.275008
06.07.2016 16:00;0.276428;0.263638;0.301789;-0.019389;0.147213;0.422978;0.139026;0.831236;0.273214
06.07.2016 16:15;0.259851;0.246324;0.297003;-0.025218;0.145254;0.428395;0.140807;0.82482;0.271105
06.07.2016 16:30;0.243275;0.22901;0.292217;-0.038021;0.137199;0.433812;0.142587;0.818404;0.268996
06.07.2016 16:45;0.226698;0.211696;0.287431;-0.046234;0.155063;0.439229;0.144368;0.811988;0.266888
06.07.2016 17:00;0.210121;0.194382;0.282645;-0.046294;0.170051;0.444646;0.146148;0.805572;0.264779
06.07.2016 17:15;0.192979;0.1984;0.260534;-0.052094;0.167379;0.451966;0.148554;0.794076;0.261
06.07.2016 17:30;0.175837;0.202419;0.238423;-0.068978;0.151449;0.459286;0.15096;0.782581;0.257222
06.07.2016 17:45;0.158695;0.206437;0.216312;-0.056856;0.155859;0.466607;0.153366;0.771085;0.253443
06.07.2016 18:00;0.141553;0.210455;0.194201;-0.044372;0.165257;0.473927;0.155772;0.759589;0.249665
06.07.2016 18:15;0.106165;0.230166;0.180672;-0.058632;0.153359;0.469309;0.154254;0.752377;0.247294
06.07.2016 18:30;0.0707764;0.249877;0.167143;-0.069694;0.147873;0.464692;0.152737;0.745166;0.244924
06.07.2016 18:45;0.0353882;0.269588;0.153614;-0.081383;0.117349;0.460074;0.151219;0.737954;0.242554
06.07.2016 19:00;0;0.289298;0.140086;-0.069907;0.117484;0.455456;0.149701;0.730742;0.240183
06.07.2016 19:15;0;0.309489;0.142533;-0.079949;0.128085;0.444656;0.146151;0.72515;0.238345
06.07.2016 19:30;0;0.32968;0.144981;-0.072783;0.11303;0.433855;0.142601;0.719558;0.236507
06.07.2016 19:45;0;0.349871;0.147429;-0.069671;0.129117;0.423055;0.139051;0.713967;0.234669
06.07.2016 20:00;0;0.370062;0.149876;-0.046339;0.143272;0.412254;0.135501;0.708375;0.232832
06.07.2016 20:15;0;0.365339;0.149215;-0.062692;0.125785;0.40571;0.13335;0.702102;0.23077
06.07.2016 20:30;0;0.360616;0.148555;-0.077094;0.138094;0.399166;0.131199;0.695829;0.228708
06.07.2016 20:45;0;0.355893;0.147894;-0.077142;0.141645;0.392621;0.129048;0.689555;0.226646
06.07.2016 21:00;0;0.35117;0.147233;-0.063559;0.140935;0.386077;0.126897;0.683282;0.224584
06.07.2016 21:15;0;0.353502;0.154893;-0.066749;0.142727;0.378653;0.124457;0.677963;0.222835
06.07.2016 21:30;0;0.355833;0.162552;-0.090316;0.147604;0.371229;0.122017;0.672643;0.221087
06.07.2016 21:45;0;0.358165;0.170212;-0.086109;0.162905;0.363805;0.119577;0.667323;0.219338
06.07.2016 22:00;0;0.360497;0.177872;-0.09231;0.156154;0.35638;0.117137;0.662003;0.21759
06.07.2016 22:15;0;0.327254;0.181519;-0.078333;0.141788;0.34614;0.113771;0.651066;0.213995
06.07.2016 22:30;0;0.29401;0.185166;-0.087585;0.126467;0.3359;0.110405;0.640128;0.2104
06.07.2016 22:45;0;0.260766;0.188814;-0.091501;0.113749;0.32566;0.107039;0.629191;0.206805
06.07.2016 23:00;0;0.227523;0.192461;-0.096783;0.099718;0.31542;0.103674;0.618254;0.20321
06.07.2016 23:15;0;0.223129;0.200458;-0.09404;0.098211;0.314291;0.103302;0.60845;0.199988
06.07.2016 23:30;0;0.218734;0.208454;-0.098694;0.093768;0.313162;0.102931;0.598646;0.196765
06.07.2016 23:45;0;0.21434;0.21645;-0.102892;0.097254;0.312033;0.10256;0.588842;0.193543
07.07.2016 00:00;0;0.209946;0.224447;-0.108845;0.09035;0.310904;0.102189;0.579038;0.190321
07.07.2016 00:15;0;0.219919;0.215725;-0.107323;0.090406;0.333011;0.109455;0.573426;0.188476
07.07.2016 00:30;0;0.229893;0.207004;-0.10321;0.087904;0.355118;0.116722;0.567813;0.186631
07.07.2016 00:45;0;0.239866;0.198282;-0.108156;0.081352;0.377225;0.123988;0.5622;0.184786
07.07.2016 01:00;0;0.249839;0.189561;-0.111466;0.072456;0.399332;0.131254;0.556588;0.182942
07.07.2016 01:15;0;0.240184;0.194784;-0.09521;0.07647;0.422932;0.139011;0.553861;0.182045
07.07.2016 01:30;0;0.230529;0.200007;-0.088866;0.078341;0.446532;0.146768;0.551135;0.181149
07.07.2016 01:45;0;0.220873;0.20523;-0.113033;0.071324;0.470132;0.154525;0.548408;0.180253
07.07.2016 02:00;0;0.211218;0.210453;-0.111887;0.068278;0.493731;0.162282;0.545682;0.179357
07.07.2016 02:15;0;0.231201;0.217142;-0.116804;0.065131;0.491373;0.161507;0.546806;0.179726
07.07.2016 02:30;0;0.251183;0.223831;-0.113193;0.063242;0.489015;0.160731;0.54793;0.180096
07.07.2016 02:45;0;0.271166;0.23052;-0.114354;0.065715;0.486657;0.159956;0.549055;0.180466
07.07.2016 03:00;0;0.291149;0.23721;-0.108855;0.062842;0.484299;0.159181;0.550179;0.180835
07.07.2016 03:15;0;0.291472;0.222963;-0.105519;0.069361;0.48477;0.159336;0.554699;0.182321
07.07.2016 03:30;0;0.291795;0.208717;-0.11052;0.065886;0.485242;0.159491;0.559218;0.183806
07.07.2016 03:45;0;0.292117;0.194471;-0.111813;0.066611;0.485714;0.159646;0.563738;0.185292
07.07.2016 04:00;0;0.29244;0.180225;-0.099022;0.069957;0.486185;0.159801;0.568258;0.186777
07.07.2016 04:15;0;0.268327;0.180232;-0.113061;0.066165;0.490378;0.161179;0.574183;0.188725
07.07.2016 04:30;0;0.244215;0.18024;-0.108183;0.065849;0.49457;0.162557;0.580109;0.190673
07.07.2016 04:45;0;0.220102;0.180247;-0.106891;0.06505;0.498762;0.163935;0.586034;0.19262
07.07.2016 05:00;0;0.19599;0.180255;-0.110639;0.065149;0.502954;0.165313;0.591959;0.194568
07.07.2016 05:15;0;0.201154;0.198563;-0.114575;0.060962;0.505192;0.166049;0.612003;0.201156
07.07.2016 05:30;0;0.206318;0.216872;-0.097877;0.071404;0.50743;0.166784;0.632046;0.207744
07.07.2016 05:45;0;0.211482;0.235181;-0.101454;0.069245;0.509668;0.16752;0.65209;0.214332
07.07.2016 06:00;0;0.216646;0.253489;-0.099679;0.067499;0.511906;0.168255;0.672133;0.22092
07.07.2016 06:15;0.0209629;0.224084;0.264022;-0.098641;0.080345;0.525318;0.172664;0.695059;0.228455
07.07.2016 06:30;0.0419258;0.231522;0.274554;-0.093512;0.095064;0.538731;0.177072;0.717985;0.23599
07.07.2016 06:45;0.0628887;0.238961;0.285086;-0.097716;0.105291;0.552143;0.181481;0.740911;0.243526
07.07.2016 07:00;0.0838517;0.246399;0.295619;-0.092063;0.11549;0.565555;0.185889;0.763837;0.251061
07.07.2016 07:15;0.0917549;0.263742;0.298355;-0.070257;0.129877;0.570989;0.187675;0.781155;0.256753
07.07.2016 07:30;0.0996581;0.281086;0.301091;-0.066988;0.133091;0.576423;0.189461;0.798473;0.262445
07.07.2016 07:45;0.107561;0.29843;0.303827;-0.066695;0.131339;0.581857;0.191247;0.815791;0.268137
07.07.2016 08:00;0.115464;0.315774;0.306563;-0.056802;0.123829;0.587291;0.193033;0.833108;0.27383
07.07.2016 08:15;0.113452;0.301252;0.312209;-0.050872;0.129958;0.579064;0.190329;0.839605;0.275965
07.07.2016 08:30;0.11144;0.28673;0.317854;-0.041152;0.141015;0.570837;0.187625;0.846102;0.2781
07.07.2016 08:45;0.109428;0.272208;0.323499;-0.037114;0.149569;0.56261;0.184921;0.852599;0.280236
07.07.2016 09:00;0.107416;0.257686;0.329145;-0.023789;0.153939;0.554383;0.182217;0.859096;0.282371
07.07.2016 09:15;0.12573;0.253605;0.319375;-0.006574;0.140891;0.548832;0.180392;0.864499;0.284147
07.07.2016 09:30;0.144045;0.249524;0.309604;-0.018844;0.150098;0.543281;0.178568;0.869902;0.285923
07.07.2016 09:45;0.162359;0.245443;0.299834;-0.006282;0.152868;0.537731;0.176744;0.875305;0.287699
07.07.2016 10:00;0.180674;0.241363;0.290064;-0.020888;0.240777;0.53218;0.174919;0.880707;0.289475
07.07.2016 10:15;0.162171;0.225107;0.269861;-0.018695;0.236286;0.524343;0.172343;0.883689;0.290454
07.07.2016 10:30;0.143669;0.208851;0.249658;0.000579;0.192204;0.516506;0.169767;0.88667;0.291434
07.07.2016 10:45;0.125167;0.192596;0.229455;0.032351;0.183557;0.50867;0.167192;0.889651;0.292414
07.07.2016 11:00;0.106664;0.17634;0.209252;0.024849;0.178931;0.500833;0.164616;0.892632;0.293394
07.07.2016 11:15;0.114765;0.172034;0.199188;0.012443;0.162212;0.504159;0.165709;0.887101;0.291576
07.07.2016 11:30;0.122866;0.167727;0.189124;0.002941;0.161213;0.507486;0.166802;0.88157;0.289758
07.07.2016 11:45;0.130968;0.163421;0.17906;0.021756;0.159184;0.510812;0.167896;0.876039;0.28794
07.07.2016 12:00;0.139069;0.159114;0.168995;0.024334;0.162802;0.514138;0.168989;0.870508;0.286122
07.07.2016 12:15;0.251324;0.159757;0.170124;0.011489;0.160703;0.510198;0.167694;0.867389;0.285097
07.07.2016 12:30;0.363579;0.1604;0.171252;0.013354;0.162328;0.506257;0.166399;0.86427;0.284072
07.07.2016 12:45;0.475835;0.161042;0.17238;0.035436;0.164926;0.502317;0.165104;0.861151;0.283047
07.07.2016 13:00;0.58809;0.161685;0.173508;0.041588;0.178899;0.498376;0.163808;0.858031;0.282021
07.07.2016 13:15;0.548507;0.165672;0.169829;0.042671;0.20001;0.496853;0.163308;0.856529;0.281527
07.07.2016 13:30;0.508924;0.16966;0.166151;0.052398;0.198255;0.495331;0.162807;0.855026;0.281033
07.07.2016 13:45;0.469341;0.173647;0.162472;0.04969;0.182425;0.493808;0.162307;0.853523;0.280539
07.07.2016 14:00;0.429758;0.177635;0.158793;0.034259;0.169576;0.492285;0.161806;0.85202;0.280046
07.07.2016 14:15;0.424684;0.186242;0.158849;0.041732;0.170181;0.490105;0.16109;0.84946;0.279204
07.07.2016 14:30;0.41961;0.19485;0.158905;0.060407;0.176354;0.487925;0.160373;0.846899;0.278362
07.07.2016 14:45;0.414535;0.203458;0.15896;0.049265;0.181162;0.485745;0.159657;0.844339;0.277521
07.07.2016 15:00;0.409461;0.212065;0.159016;0.037272;0.174205;0.483565;0.15894;0.841778;0.276679
07.07.2016 15:15;0.343448;0.2181;0.155924;0.016251;0.150058;0.476477;0.15661;0.836061;0.2748
07.07.2016 15:30;0.277435;0.224135;0.152831;0.000522;0.144213;0.46939;0.154281;0.830343;0.27292
07.07.2016 15:45;0.211421;0.230169;0.149739;-0.020618;0.145091;0.462302;0.151951;0.824625;0.271041
07.07.2016 16:00;0.145408;0.236204;0.146646;-0.035285;0.150972;0.455214;0.149622;0.818907;0.269162
07.07.2016 16:15;0.14215;0.234385;0.14377;-0.038841;0.139896;0.452135;0.148609;0.813949;0.267532
07.07.2016 16:30;0.138893;0.232565;0.140893;-0.047601;0.13716;0.449055;0.147597;0.80899;0.265902
07.07.2016 16:45;0.135635;0.230746;0.138016;-0.036855;0.132165;0.445975;0.146585;0.804032;0.264272
07.07.2016 17:00;0.132377;0.228927;0.13514;-0.048857;0.129851;0.442895;0.145573;0.799073;0.262643
07.07.2016 17:15;0.12597;0.229502;0.139964;-0.060884;0.118252;0.4502;0.147974;0.787352;0.25879
07.07.2016 17:30;0.119564;0.230078;0.144788;-0.064649;0.125138;0.457506;0.150375;0.775631;0.254938
07.07.2016 17:45;0.113157;0.230653;0.149612;-0.052363;0.140679;0.464812;0.152776;0.76391;0.251085
07.07.2016 18:00;0.10675;0.231229;0.154436;-0.053657;0.133919;0.472117;0.155177;0.752189;0.247232
07.07.2016 18:15;0.0800627;0.209378;0.140889;-0.066873;0.132191;0.467268;0.153584;0.744962;0.244857
07.07.2016 18:30;0.0533751;0.187527;0.127342;-0.073529;0.130091;0.46242;0.15199;0.737736;0.242482
07.07.2016 18:45;0.0266876;0.165676;0.113795;-0.076986;0.12105;0.457571;0.150396;0.730509;0.240107
07.07.2016 19:00;0;0.143824;0.100248;-0.071891;0.118797;0.452722;0.148803;0.723282;0.237731
07.07.2016 19:15;0;0.139222;0.103838;-0.075179;0.107712;0.44202;0.145285;0.718153;0.236046
07.07.2016 19:30;0;0.134619;0.107428;-0.071765;0.112391;0.431318;0.141767;0.713024;0.23436
07.07.2016 19:45;0;0.130016;0.111018;-0.077422;0.110195;0.420616;0.13825;0.707895;0.232674
07.07.2016 20:00;0;0.125414;0.114608;-0.086793;0.119465;0.409914;0.134732;0.702766;0.230988
07.07.2016 20:15;0;0.1269;0.123698;-0.090388;0.130486;0.403269;0.132548;0.696238;0.228842
07.07.2016 20:30;0;0.128387;0.132788;-0.070511;0.15053;0.396624;0.130364;0.68971;0.226697
07.07.2016 20:45;0;0.129874;0.141879;-0.089296;0.135929;0.38998;0.12818;0.683182;0.224551
07.07.2016 21:00;0;0.13136;0.150969;-0.092356;0.143903;0.383335;0.125996;0.676655;0.222406
07.07.2016 21:15;0;0.129978;0.141081;-0.084765;0.150934;0.37546;0.123408;0.672564;0.221061
07.07.2016 21:30;0;0.128596;0.131192;-0.086283;0.125019;0.367586;0.12082;0.668474;0.219717
07.07.2016 21:45;0;0.127213;0.121304;-0.088371;0.124403;0.359711;0.118231;0.664384;0.218372
07.07.2016 22:00;0;0.125831;0.111416;-0.094359;0.126214;0.351837;0.115643;0.660293;0.217028
07.07.2016 22:15;0;0.123521;0.107821;-0.093843;0.132798;0.342446;0.112557;0.649699;0.213546
07.07.2016 22:30;0;0.12121;0.104226;-0.085809;0.129824;0.333056;0.10947;0.639104;0.210063
07.07.2016 22:45;0;0.1189;0.100631;-0.082866;0.12902;0.323666;0.106384;0.628509;0.206581
07.07.2016 23:00;0;0.116589;0.0970354;-0.083068;0.124897;0.314276;0.103298;0.617914;0.203099
07.07.2016 23:15;0;0.109237;0.0898219;-0.086545;0.110837;0.306967;0.100895;0.60876;0.20009
07.07.2016 23:30;0;0.101885;0.0826083;-0.107133;0.094064;0.299658;0.098493;0.599606;0.197081
07.07.2016 23:45;0;0.0945326;0.0753947;-0.110154;0.093789;0.292349;0.09609;0.590452;0.194072
08.07.2016 00:00;0;0.0871803;0.0681812;-0.108495;0.109218;0.285039;0.093688;0.581298;0.191064
08.07.2016 00:15;0;0.0739309;0.0570307;-0.113837;0.090443;0.284801;0.09361;0.575083;0.189021
08.07.2016 00:30;0;0.0606814;0.0458802;-0.106037;0.083489;0.284563;0.093531;0.568867;0.186978
08.07.2016 00:45;0;0.0474319;0.0347297;-0.110857;0.073693;0.284325;0.093453;0.562651;0.184934
08.07.2016 01:00;0;0.0341825;0.0235793;-0.103399;0.076188;0.284087;0.093375;0.556435;0.182891
08.07.2016 01:15;0;0.0319745;0.0237046;-0.107766;0.076008;0.292039;0.095989;0.553879;0.182051
08.07.2016 01:30;0;0.0297665;0.0238299;-0.112264;0.07642;0.29999;0.098602;0.551322;0.181211
08.07.2016 01:45;0;0.0275586;0.0239552;-0.118846;0.069761;0.307942;0.101216;0.548765;0.18037
08.07.2016 02:00;0;0.0253506;0.0240805;-0.125612;0.065844;0.315893;0.103829;0.546208;0.17953
08.07.2016 02:15;0;0.0235765;0.0258135;-0.116538;0.063485;0.317784;0.104451;0.547637;0.18
08.07.2016 02:30;0;0.0218023;0.0275465;-0.121801;0.061058;0.319675;0.105072;0.549066;0.180469
08.07.2016 02:45;0;0.0200282;0.0292795;-0.122573;0.059188;0.321566;0.105694;0.550495;0.180939
08.07.2016 03:00;0;0.018254;0.0310125;-0.110387;0.063329;0.323456;0.106315;0.551924;0.181409
08.07.2016 03:15;0;0.0165763;0.028474;-0.115409;0.063568;0.328413;0.107944;0.556004;0.18275
08.07.2016 03:30;0;0.0148986;0.0259355;-0.112902;0.065486;0.33337;0.109573;0.560085;0.184091
08.07.2016 03:45;0;0.0132209;0.023397;-0.120643;0.060937;0.338327;0.111203;0.564166;0.185432
08.07.2016 04:00;0;0.0115431;0.0208585;-0.107068;0.063006;0.343284;0.112832;0.568246;0.186774
08.07.2016 04:15;0;0.0116834;0.0198191;-0.117606;0.063255;0.348968;0.1147;0.573876;0.188624
08.07.2016 04:30;0;0.0118236;0.0187798;-0.122115;0.059779;0.354652;0.116569;0.579506;0.190474
08.07.2016 04:45;0;0.0119639;0.0177404;-0.112059;0.061708;0.360336;0.118437;0.585135;0.192325
08.07.2016 05:00;0;0.0121041;0.016701;-0.112078;0.063034;0.36602;0.120305;0.590765;0.194175
08.07.2016 05:15;0;0.0101052;0.0144999;-0.106605;0.061705;0.381262;0.125315;0.611359;0.200944
08.07.2016 05:30;0;0.0081062;0.0122987;-0.111717;0.068236;0.396504;0.130325;0.631953;0.207713
08.07.2016 05:45;0;0.00610723;0.0100975;-0.107075;0.071312;0.411746;0.135334;0.652546;0.214482
08.07.2016 06:00;0;0.00410826;0.00789636;-0.106199;0.073666;0.426988;0.140344;0.67314;0.221251
08.07.2016 06:15;0;0.00349918;0.00702575;-0.100399;0.088162;0.447552;0.147103;0.695252;0.228518
08.07.2016 06:30;0;0.0028901;0.00615514;-0.097213;0.094258;0.468116;0.153862;0.717365;0.235786
08.07.2016 06:45;0;0.00228101;0.00528453;-0.08751;0.100785;0.48868;0.160621;0.739477;0.243054
08.07.2016 07:00;0;0.00167193;0.00441392;-0.082834;0.101461;0.509243;0.16738;0.761589;0.250322
08.07.2016 07:15;0.0301384;0.00156802;0.0035224;-0.089623;0.120218;0.518545;0.170437;0.779466;0.256198
08.07.2016 07:30;0.0602768;0.00146412;0.00263089;-0.080164;0.125242;0.527846;0.173495;0.797343;0.262074
08.07.2016 07:45;0.0904152;0.00136022;0.00173937;-0.074087;0.132671;0.537148;0.176552;0.81522;0.26795
08.07.2016 08:00;0.120554;0.00125632;0.00084785;-0.074392;0.125199;0.546449;0.179609;0.833097;0.273826
